district name,amenity type,source node,amenity type
Charlottenburg-Wilmersdorf,perfumery,366,15903
Charlottenburg-Wilmersdorf,stationery,365,21678
Charlottenburg-Wilmersdorf,car,365,32444
Charlottenburg-Wilmersdorf,locksmith,365,17303
Charlottenburg-Wilmersdorf,tailor,365,51586
Charlottenburg-Wilmersdorf,tyres,365,4315
Charlottenburg-Wilmersdorf,doityourself,364,10582
Charlottenburg-Wilmersdorf,beauty,364,256288
Treptow-Köpenick,optician,364,9354
Charlottenburg-Wilmersdorf,yes,363,12648
Charlottenburg-Wilmersdorf,vacant,363,59761
Charlottenburg-Wilmersdorf,alcohol,363,23462
Charlottenburg-Wilmersdorf,pawnbroker,363,5603
Charlottenburg-Wilmersdorf,musical_instrument,363,14829
Charlottenburg-Wilmersdorf,lighting,363,11385
Charlottenburg-Wilmersdorf,hearing_aids,363,21808
Charlottenburg-Wilmersdorf,beverages,363,23079
Charlottenburg-Wilmersdorf,bathroom_furnishing,362,4648
Charlottenburg-Wilmersdorf,photo,362,10181
Tempelhof-Schöneberg,bed,362,4839
Charlottenburg-Wilmersdorf,greengrocer,362,13623
Charlottenburg-Wilmersdorf,pet,362,9393
Charlottenburg-Wilmersdorf,toys,362,24786
Charlottenburg-Wilmersdorf,car_repair,362,31318
Charlottenburg-Wilmersdorf,newsagent,361,23114
Treptow-Köpenick,chemist,361,6605
Charlottenburg-Wilmersdorf,carpet,361,12529
Charlottenburg-Wilmersdorf,dry_cleaning,361,29295
Charlottenburg-Wilmersdorf,sports,361,20751
Charlottenburg-Wilmersdorf,electronics,361,21990
Charlottenburg-Wilmersdorf,curtain,360,6212
Charlottenburg-Wilmersdorf,wine,360,21066
Charlottenburg-Wilmersdorf,kitchen,360,19924
Charlottenburg-Wilmersdorf,second_hand,360,17390
Charlottenburg-Wilmersdorf,motorcycle,360,6276
Charlottenburg-Wilmersdorf,antiques,360,47476
Charlottenburg-Wilmersdorf,art,359,44427
Charlottenburg-Wilmersdorf,appliance,359,5007
Charlottenburg-Wilmersdorf,bookmaker,358,19746
Charlottenburg-Wilmersdorf,hardware,358,5559
Charlottenburg-Wilmersdorf,coffee,358,11702
Treptow-Köpenick,travel_agency,358,6960
Charlottenburg-Wilmersdorf,mobile_phone,358,37276
Charlottenburg-Wilmersdorf,trade,358,2936
Charlottenburg-Wilmersdorf,tattoo,358,13166
Charlottenburg-Wilmersdorf,confectionery,357,13390
Charlottenburg-Wilmersdorf,glaziery,356,5641
Tempelhof-Schöneberg,craft,356,3243
Charlottenburg-Wilmersdorf,music,356,7612
Charlottenburg-Wilmersdorf,computer,356,15027
Treptow-Köpenick,variety_store,355,6467
Charlottenburg-Wilmersdorf,pet_grooming,355,10346
Steglitz-Zehlendorf,security,355,989
Treptow-Köpenick,electronics,355,4041
Treptow-Köpenick,beverages,355,8255
Reinickendorf,florist,355,22446
Steglitz-Zehlendorf,pastry,354,4307
Charlottenburg-Wilmersdorf,boutique,354,4456
Charlottenburg-Wilmersdorf,pottery,354,4940
Charlottenburg-Wilmersdorf,window_blind,354,6541
Steglitz-Zehlendorf,electrical,354,1055
Charlottenburg-Wilmersdorf,model,353,2152
Charlottenburg-Wilmersdorf,variety_store,353,10296
Charlottenburg-Wilmersdorf,flooring,353,4543
Treptow-Köpenick,jewelry,352,7656
Reinickendorf,supermarket,352,53537
Charlottenburg-Wilmersdorf,department_store,352,9754
Charlottenburg-Wilmersdorf,fashion_accessories,351,6098
Charlottenburg-Wilmersdorf,charity,351,3474
Charlottenburg-Wilmersdorf,security,351,1824
Charlottenburg-Wilmersdorf,fabric,351,5298
Steglitz-Zehlendorf,fashion_accessories,351,1697
Charlottenburg-Wilmersdorf,nutrition_supplements,351,3228
Charlottenburg-Wilmersdorf,car_parts,350,6709
Treptow-Köpenick,butcher,349,3131
Charlottenburg-Wilmersdorf,watches,349,9018
Steglitz-Zehlendorf,wholesale,349,4811
Tempelhof-Schöneberg,butcher,349,8534
Charlottenburg-Wilmersdorf,baby_goods,349,3196
Charlottenburg-Wilmersdorf,frame,348,8947
Treptow-Köpenick,hearing_aids,348,5801
Charlottenburg-Wilmersdorf,wholesale,348,8267
Treptow-Köpenick,newsagent,347,4892
Charlottenburg-Wilmersdorf,e-cigarette,347,7228
Charlottenburg-Wilmersdorf,hifi,347,8401
Charlottenburg-Wilmersdorf,party,346,2682
Charlottenburg-Wilmersdorf,mall,346,5833
Charlottenburg-Wilmersdorf,bed,346,8579
Charlottenburg-Wilmersdorf,health_food,345,6652
Charlottenburg-Wilmersdorf,collector,345,4671
Charlottenburg-Wilmersdorf,pastry,345,6806
Tempelhof-Schöneberg,furniture,345,27918
Charlottenburg-Wilmersdorf,ice_cream,345,2891
Steglitz-Zehlendorf,bag,345,2651
Charlottenburg-Wilmersdorf,bag,345,6891
Charlottenburg-Wilmersdorf,cheese,344,3047
Charlottenburg-Wilmersdorf,craft,344,5311
Charlottenburg-Wilmersdorf,weapons,344,1157
Charlottenburg-Wilmersdorf,tobacco,344,4982
Charlottenburg-Wilmersdorf,hairdresser_supply,344,4318
Treptow-Köpenick,books,344,5826
Treptow-Köpenick,stationery,344,4182
Charlottenburg-Wilmersdorf,wigs,343,3437
Charlottenburg-Wilmersdorf,telecommunication,343,2896
Charlottenburg-Wilmersdorf,battery,343,802
Tempelhof-Schöneberg,kitchen,343,8316
Charlottenburg-Wilmersdorf,scuba_diving,343,2051
Charlottenburg-Wilmersdorf,gemstones,343,1182
Charlottenburg-Wilmersdorf,household_linen,343,1734
Charlottenburg-Wilmersdorf,sewing,343,2688
Treptow-Köpenick,clothes,342,32311
Steglitz-Zehlendorf,foil,341,839
Charlottenburg-Wilmersdorf,printer_ink,341,2266
Reinickendorf,car_repair,340,34279
Reinickendorf,car,340,18341
Charlottenburg-Wilmersdorf,hookah,340,1798
Charlottenburg-Wilmersdorf,estate_agent,340,5170
Tempelhof-Schöneberg,bag,340,4028
Treptow-Köpenick,car,340,14638
Charlottenburg-Wilmersdorf,safe,339,791
Treptow-Köpenick,photo,339,3577
Reinickendorf,beverages,339,6547
Charlottenburg-Wilmersdorf,erotic,339,4611
Treptow-Köpenick,furniture,339,6005
Charlottenburg-Wilmersdorf,auction,339,2186
Reinickendorf,bicycle,338,8564
Tempelhof-Schöneberg,carpet,338,4315
Treptow-Köpenick,bicycle,338,11540
Steglitz-Zehlendorf,tobacco,338,5282
Charlottenburg-Wilmersdorf,optician; boutique,338,790
Charlottenburg-Wilmersdorf,cannabis,337,1222
Tempelhof-Schöneberg,rental,337,2534
Tempelhof-Schöneberg,video,337,1031
Marzahn-Hellersdorf,hairdresser,336,28812
Reinickendorf,bakery,335,47500
Reinickendorf,hairdresser,335,68149
Treptow-Köpenick,mobile_phone,335,9703
Treptow-Köpenick,vacant,335,11396
Steglitz-Zehlendorf,hifi,334,2173
Steglitz-Zehlendorf,pawnbroker,334,3132
Mitte,supermarket,333,124570
Mitte,shoes,333,38293
Mitte,bicycle,333,53695
Mitte,tailor,333,25919
Mitte,variety_store,333,14032
Mitte,chemist,333,28907
Mitte,clothes,333,264212
Mitte,coffee,333,11265
Mitte,toys,333,14672
Mitte,beauty,333,108308
Mitte,convenience,333,177829
Mitte,travel_agency,333,36057
Mitte,cosmetics,333,20605
Mitte,vacant,333,42380
Mitte,deli,333,29037
Mitte,hairdresser,333,232247
Charlottenburg-Wilmersdorf,nuts,333,785
Mitte,bakery,333,159328
Mitte,music,333,10751
Tempelhof-Schöneberg,car_parts,333,4965
Charlottenburg-Wilmersdorf,candles,333,1434
Steglitz-Zehlendorf,printer_ink,333,2338
Mitte,pastry,333,10012
Mitte,mobile_phone,333,48812
Marzahn-Hellersdorf,supermarket,333,33580
Neukölln,bicycle,333,24873
Mitte,optician,333,36791
Mitte,florist,333,60570
Mitte,stationery,332,16742
Mitte,medical_supply,332,16161
Mitte,sports,332,15406
Mitte,furniture,332,37863
Mitte,newsagent,332,10674
Mitte,massage,332,38949
Mitte,mall,332,7079
Mitte,kiosk,332,83771
Mitte,jewelry,332,48644
Mitte,rental,332,7857
Mitte,wine,332,16129
Mitte,funeral_directors,332,11457
Mitte,car_repair,332,34003
Mitte,beverages,332,14124
Mitte,car,332,20527
Steglitz-Zehlendorf,glaziery,332,832
Treptow-Köpenick,shoes,332,5139
Tempelhof-Schöneberg,coffee,332,7916
Tempelhof-Schöneberg,pet,332,7849
Reinickendorf,kiosk,332,22736
Reinickendorf,books,332,6068
Mitte,alcohol,332,14939
Mitte,erotic,332,4559
Mitte,books,332,47948
Mitte,interior_decoration,332,31597
Mitte,confectionery,332,12728
Mitte,electronics,332,16845
Mitte,dry_cleaning,332,18915
Mitte,department_store,332,6843
Mitte,copyshop,332,14985
Mitte,tobacco,331,7594
Mitte,laundry,331,13554
Tempelhof-Schöneberg,vacant,331,33839
Mitte,musical_instrument,331,10510
Mitte,houseware,331,7590
