district name,amenity type,source node,amenity type
Charlottenburg-Wilmersdorf,printer_ink,63,179
Spandau,deli,63,182
Marzahn-Hellersdorf,butcher,63,310
Charlottenburg-Wilmersdorf,safe,63,86
Neukölln,rental,63,220
Friedrichshain-Kreuzberg,watches,63,590
Tempelhof-Schöneberg,sewing,63,259
Tempelhof-Schöneberg,motorcycle_repair,63,194
Friedrichshain-Kreuzberg,trade,63,325
Charlottenburg-Wilmersdorf,estate_agent,63,499
Friedrichshain-Kreuzberg,carpet,62,308
Treptow-Köpenick,beauty,62,1620
Charlottenburg-Wilmersdorf,cannabis,62,142
Charlottenburg-Wilmersdorf,coffee_machine,62,169
Reinickendorf,beverages,62,893
Spandau,doityourself,62,225
Reinickendorf,bicycle,62,1270
Reinickendorf,car,62,2799
Steglitz-Zehlendorf,farm,62,188
Spandau,gift,62,185
Reinickendorf,car_repair,62,4918
Charlottenburg-Wilmersdorf,optician; boutique,62,85
Tempelhof-Schöneberg,electrical,62,205
Friedrichshain-Kreuzberg,video_games,62,196
Charlottenburg-Wilmersdorf,growshop,62,86
Friedrichshain-Kreuzberg,window_blind,62,225
Lichtenberg,gift,62,655
Friedrichshain-Kreuzberg,yes,62,3349
Marzahn-Hellersdorf,tobacco,62,135
Charlottenburg-Wilmersdorf,auction_house,62,86
Lichtenberg,copyshop,62,398
Marzahn-Hellersdorf,kitchen,62,192
Spandau,second_hand,62,188
Spandau,mobile_phone,62,297
Spandau,locksmith,62,98
Mitte,coffee_machines_repair,61,79
Mitte,bicycle_repair,61,78
Charlottenburg-Wilmersdorf,conservator,61,85
Charlottenburg-Wilmersdorf,candles,61,180
Tempelhof-Schöneberg,telecommunication,61,241
Friedrichshain-Kreuzberg,farm,61,201
Mitte,piercing,61,83
Steglitz-Zehlendorf,doityourself,61,528
Reinickendorf,books,61,768
Marzahn-Hellersdorf,hardware,61,153
Reinickendorf,hairdresser,61,10481
Lichtenberg,storage_rental,61,178
Lichtenberg,ticket,61,294
Charlottenburg-Wilmersdorf,sailing,61,84
Spandau,jewelry,61,402
Charlottenburg-Wilmersdorf,solar,61,84
Spandau,shoes,61,355
Spandau,travel_agency,61,343
Steglitz-Zehlendorf,bathroom_furnishing,61,132
Reinickendorf,bakery,61,7208
Tempelhof-Schöneberg,fan,61,89
Charlottenburg-Wilmersdorf,motorcycle_repair,61,197
Mitte,vacuum_cleaner,61,86
Charlottenburg-Wilmersdorf,nuts,61,84
Steglitz-Zehlendorf,watches,61,184
Steglitz-Zehlendorf,yes,61,127
Tempelhof-Schöneberg,collector,61,554
Marzahn-Hellersdorf,doityourself,61,176
Charlottenburg-Wilmersdorf,wool,61,109
Tempelhof-Schöneberg,nutrition_supplements,61,344
Steglitz-Zehlendorf,fireplace,61,74
Reinickendorf,chemist,60,1089
Reinickendorf,clothes,60,3978
Reinickendorf,optician,60,1326
Reinickendorf,funeral_directors,60,978
Reinickendorf,butcher,60,780
Reinickendorf,gift,60,194
Reinickendorf,hearing_aids,60,518
Reinickendorf,jewelry,60,1249
Reinickendorf,kiosk,60,3700
Reinickendorf,mobile_phone,60,2265
Reinickendorf,confectionery,60,513
Reinickendorf,shoes,60,714
Reinickendorf,pet,60,1000
Reinickendorf,pet_grooming,60,188
Treptow-Köpenick,kiosk,60,1216
Reinickendorf,stationery,60,751
Reinickendorf,tailor,60,896
Reinickendorf,tobacco,60,521
Reinickendorf,toys,60,471
Reinickendorf,travel_agency,60,1519
Reinickendorf,beauty,60,3805
Spandau,greengrocer,60,81
Spandau,hardware,60,167
Tempelhof-Schöneberg,health_food,60,786
Spandau,photo,60,143
Tempelhof-Schöneberg,hairdresser_supply,60,441
Spandau,ticket,60,184
Spandau,butcher,60,266
Neukölln,travel_agency,60,1878
Reinickendorf,antiques,60,317
Neukölln,computer,60,822
Tempelhof-Schöneberg,tiles,60,210
Neukölln,gift,60,1376
Neukölln,florist,60,3618
Neukölln,electronics,60,776
Neukölln,doityourself,60,611
Neukölln,department_store,60,448
Neukölln,cosmetics,60,612
Neukölln,convenience,60,12327
Neukölln,clothes,60,11661
Neukölln,hairdresser,60,13101
Neukölln,chemist,60,1608
Neukölln,car_repair,60,3912
Neukölln,car,60,2470
Neukölln,books,60,2702
Neukölln,bookmaker,60,1189
Neukölln,beverages,60,1740
Neukölln,beauty,60,4182
Neukölln,bakery,60,11198
Neukölln,greengrocer,60,602
Neukölln,hardware,60,599
Neukölln,yes,60,420
Neukölln,optician,60,1573
Neukölln,variety_store,60,1277
Neukölln,tobacco,60,338
Neukölln,tailor,60,1542
Neukölln,supermarket,60,9872
Neukölln,stationery,60,836
Neukölln,shoes,60,1252
Neukölln,photo,60,1048
Neukölln,pet,60,519
Neukölln,newsagent,60,964
Neukölln,hearing_aids,60,680
Neukölln,mobile_phone,60,3634
Neukölln,medical_supply,60,782
Neukölln,massage,60,1338
Neukölln,mall,60,452
Neukölln,laundry,60,963
Neukölln,kiosk,60,6065
Neukölln,jewelry,60,2423
Neukölln,interior_decoration,60,1008
Reinickendorf,furniture,60,877
Neukölln,dry_cleaning,60,640
Charlottenburg-Wilmersdorf,stamps,60,83
Friedrichshain-Kreuzberg,curtain,60,157
Friedrichshain-Kreuzberg,shoe_repair,60,188
Charlottenburg-Wilmersdorf,storage_rental,60,335
Lichtenberg,garden_centre,60,151
Charlottenburg-Wilmersdorf,paint,60,375
Charlottenburg-Wilmersdorf,water_sports,60,83
Friedrichshain-Kreuzberg,tool_hire,60,91
Neukölln,ticket,59,347
Spandau,interior_decoration,59,243
Spandau,carpet,59,106
Reinickendorf,greengrocer,59,386
Reinickendorf,garden_centre,59,326
Neukölln,car_parts,59,492
Neukölln,trade,59,379
Neukölln,sewing,59,102
Charlottenburg-Wilmersdorf,smart_home,59,82
Tempelhof-Schöneberg,pottery,59,789
Marzahn-Hellersdorf,gift,59,146
Neukölln,garden_centre,59,355
Reinickendorf,rental,59,250
Neukölln,tyres,59,206
Mitte,model,59,106
Tempelhof-Schöneberg,candles,59,187
Spandau,telecommunication,59,61
Marzahn-Hellersdorf,storage_rental,59,268
Marzahn-Hellersdorf,second_hand,59,198
Neukölln,kitchen,59,389
Tempelhof-Schöneberg,appliance,59,401
Reinickendorf,medical_supply,59,609
Charlottenburg-Wilmersdorf,ceramics,59,83
Neukölln,funeral_directors,59,1219
Reinickendorf,motorcycle,59,872
Charlottenburg-Wilmersdorf,garden_centre,59,132
Neukölln,copyshop,59,1047
Spandau,coffee,59,115
Neukölln,wholesale,59,421
Spandau,yes,59,144
Tempelhof-Schöneberg,pallets,59,83
Charlottenburg-Wilmersdorf,rental,59,495
Spandau,confectionery,59,171
Friedrichshain-Kreuzberg,spices,59,101
Spandau,cosmetics,59,226
Charlottenburg-Wilmersdorf,tiles,59,207
Treptow-Köpenick,optician,59,605
Spandau,houseware,59,65
Treptow-Köpenick,jewelry,58,593
Spandau,dry_cleaning,58,183
Spandau,fishing,58,105
Tempelhof-Schöneberg,baby_goods,58,399
Marzahn-Hellersdorf,stationery,58,313
Reinickendorf,laundry,58,684
Treptow-Köpenick,travel_agency,58,529
Reinickendorf,mall,58,453
Reinickendorf,musical_instrument,58,211
Spandau,toys,58,121
Reinickendorf,doityourself,58,530
Reinickendorf,hardware,58,465
Treptow-Köpenick,convenience,58,2533
Friedrichshain-Kreuzberg,flea_market,58,84
Marzahn-Hellersdorf,newsagent,58,182
Neukölln,tiles,58,101
Friedrichshain-Kreuzberg,shoes;locksmith,58,77
Reinickendorf,electronics,58,718
Mitte,leatherworking,58,73
Friedrichshain-Kreuzberg,hookah,58,88
Steglitz-Zehlendorf,electrical,58,74
Tempelhof-Schöneberg,party,58,409
Reinickendorf,second_hand,58,890
Treptow-Köpenick,funeral_directors,58,444
Tempelhof-Schöneberg,hookah,58,202
Charlottenburg-Wilmersdorf,furniture;hifi,57,80
Tempelhof-Schöneberg,grocery,57,83
Tempelhof-Schöneberg,cheese,57,463
Neukölln,curtain,57,131
Neukölln,coffee,57,575
Lichtenberg,wholesale,57,117
Reinickendorf,wholesale,57,263
Tempelhof-Schöneberg,bathroom_furnishing,57,284
Steglitz-Zehlendorf,boutique,57,144
Reinickendorf,massage,57,1004
Reinickendorf,sports,57,349
Spandau,furniture,57,123
Reinickendorf,carpet,57,412
Reinickendorf,cosmetics,57,693
Reinickendorf,curtain,57,248
Reinickendorf,department_store,57,514
Spandau,department_store,57,245
Reinickendorf,tattoo,57,477
Reinickendorf,dry_cleaning,57,813
Spandau,kitchen,57,90
Tempelhof-Schöneberg,general,57,160
Steglitz-Zehlendorf,curtain,57,404
Charlottenburg-Wilmersdorf,leather,57,157
Spandau,car_parts,57,145
Neukölln,motorcycle,57,370
Treptow-Köpenick,chemist,57,450
Friedrichshain-Kreuzberg,electrical,57,234
Reinickendorf,convenience,56,6485
Spandau,tea,56,60
Neukölln,bed,56,184
Reinickendorf,sewing,56,143
Marzahn-Hellersdorf,books,56,158
Neukölln,butcher,56,880
Tempelhof-Schöneberg,lottery,56,143
Neukölln,charity,56,215
Spandau,tattoo,56,152
Neukölln,confectionery,56,861
Neukölln,deli,56,1197
Friedrichshain-Kreuzberg,toner,56,75
Reinickendorf,bookmaker,56,771
Reinickendorf,bed,56,294
Friedrichshain-Kreuzberg,security_materials,56,75
Reinickendorf,fabric,56,313
Friedrichshain-Kreuzberg,outpost,56,83
Neukölln,vacant,56,1938
Neukölln,telecommunication,56,121
Steglitz-Zehlendorf,outdoor,56,115
Neukölln,sports,56,737
Lichtenberg,beauty,56,4150
Steglitz-Zehlendorf,security,56,77
Reinickendorf,hairdresser_supply,56,82
Neukölln,perfumery,56,392
Friedrichshain-Kreuzberg,flags,56,75
Reinickendorf,houseware,56,198
Reinickendorf,locksmith,56,348
Reinickendorf,music,56,290
Reinickendorf,newsagent,56,331
Reinickendorf,outdoor,56,141
Reinickendorf,paint,56,183
Neukölln,furniture,56,1718
Neukölln,fashion_accessories,56,167
Neukölln,erotic,56,288
Tempelhof-Schöneberg,games,56,279
Marzahn-Hellersdorf,e-cigarette,56,116
Marzahn-Hellersdorf,bed,56,109
Reinickendorf,variety_store,56,1028
Treptow-Köpenick,electronics,56,264
Spandau,bag,56,58
Tempelhof-Schöneberg,watches,56,982
Spandau,repair,56,63
Reinickendorf,trade,56,267
Treptow-Köpenick,newsagent,56,320
Treptow-Köpenick,clothes,56,2586
Treptow-Köpenick,hearing_aids,56,383
Neukölln,tattoo,55,1222
Tempelhof-Schöneberg,household_linen,55,206
Neukölln,bag,55,195
Steglitz-Zehlendorf,pastry,55,366
Treptow-Köpenick,books,55,471
Reinickendorf,gas,55,148
Treptow-Köpenick,car_repair,55,1203
Neukölln,locksmith,55,703
Treptow-Köpenick,butcher,55,235
Lichtenberg,vacant,55,3549
Tempelhof-Schöneberg,spices,55,146
Charlottenburg-Wilmersdorf,camera,55,168
Tempelhof-Schöneberg,cannabis,55,150
Neukölln,video_games,55,122
Reinickendorf,tyres,55,80
Tempelhof-Schöneberg,frame,55,799
Charlottenburg-Wilmersdorf,print_shop,55,78
Reinickendorf,candles,55,97
Spandau,storage_rental,55,61
Steglitz-Zehlendorf,fashion_accessories,55,123
Spandau,musical_instrument,55,61
Treptow-Köpenick,stationery,55,286
Reinickendorf,computer,55,374
Reinickendorf,e-cigarette,55,153
Charlottenburg-Wilmersdorf,coffee_roasting; confectionary,55,78
Marzahn-Hellersdorf,funeral_directors,55,273
Charlottenburg-Wilmersdorf,seafood,55,190
Treptow-Köpenick,mobile_phone,55,787
Tempelhof-Schöneberg,chocolate,55,583
Reinickendorf,storage_rental,55,256
Tempelhof-Schöneberg,flooring,55,372
Mitte,pest_control,54,64
Tempelhof-Schöneberg,wigs,54,390
Neukölln,farm,54,198
Charlottenburg-Wilmersdorf,water,54,77
Reinickendorf,no,54,130
Charlottenburg-Wilmersdorf,coffee_machines,54,219
Spandau,baby_goods,54,60
Reinickendorf,glaziery,54,217
Steglitz-Zehlendorf,bag,54,215
Neukölln,houseware,54,638
Reinickendorf,chandler,54,77
Treptow-Köpenick,variety_store,54,402
Reinickendorf,car_parts,54,248
Steglitz-Zehlendorf,foil,54,66
Spandau,hearing_aids,54,145
Steglitz-Zehlendorf,hifi,54,164
Neukölln,window_blind,54,182
Treptow-Köpenick,medical_supply,54,208
Treptow-Köpenick,massage,54,369
Neukölln,tea,54,269
Neukölln,e-cigarette,54,296
Spandau,bookmaker,54,63
Steglitz-Zehlendorf,tobacco,54,450
Treptow-Köpenick,bicycle,54,870
Tempelhof-Schöneberg,wool,54,208
Reinickendorf,photo,54,323
Charlottenburg-Wilmersdorf,outdoor,54,153
Charlottenburg-Wilmersdorf,games,54,157
Tempelhof-Schöneberg,shoe_repair,54,263
Neukölln,carpet,54,181
Charlottenburg-Wilmersdorf,farm,54,149
Lichtenberg,medical_supply,54,472
Reinickendorf,telecommunication,54,266
Marzahn-Hellersdorf,garden_centre,53,77
Reinickendorf,charity,53,304
Charlottenburg-Wilmersdorf,souvenir,53,76
Neukölln,party,53,89
Friedrichshain-Kreuzberg,anime,53,170
Steglitz-Zehlendorf,trade,53,137
Lichtenberg,hardware,53,212
Marzahn-Hellersdorf,laundry,53,97
Charlottenburg-Wilmersdorf,clothes;toys,53,76
Mitte,gold,53,68
Treptow-Köpenick,photo,53,235
Tempelhof-Schöneberg,security,53,153
Spandau,pastry,53,55
Tempelhof-Schöneberg,gemstones,53,133
Steglitz-Zehlendorf,wholesale,53,419
Reinickendorf,coffee,53,295
Neukölln,wine,53,677
Steglitz-Zehlendorf,pawnbroker,53,264
Neukölln,toys,53,815
Charlottenburg-Wilmersdorf,copier,53,76
Neukölln,tool_hire,53,178
Tempelhof-Schöneberg,esoteric,53,78
Steglitz-Zehlendorf,archive,53,65
Reinickendorf,copyshop,53,377
Charlottenburg-Wilmersdorf,shoe_repair,53,97
Treptow-Köpenick,shoes,52,360
Neukölln,video,52,162
Treptow-Köpenick,interior_decoration,52,270
Lichtenberg,second_hand,52,403
Reinickendorf,hookah,52,115
Lichtenberg,jewelry,52,809
Lichtenberg,newsagent,52,354
Spandau,printer_ink,52,54
Tempelhof-Schöneberg,headshop,52,76
Lichtenberg,laundry,52,416
Lichtenberg,kitchen,52,254
Steglitz-Zehlendorf,soap,52,64
Lichtenberg,sports,52,330
Treptow-Köpenick,vacant,52,806
Treptow-Köpenick,furniture,52,431
Reinickendorf,alcohol,52,289
Lichtenberg,cosmetics,52,600
Tempelhof-Schöneberg,coffee_machines,52,223
Treptow-Köpenick,beverages,52,571
Mitte,photo_studio,52,63
Tempelhof-Schöneberg,ski,52,76
Neukölln,flooring,52,72
Steglitz-Zehlendorf,appliance;electronics,52,64
Marzahn-Hellersdorf,department_store,52,108
Treptow-Köpenick,deli,51,224
Neukölln,pastry,51,938
Spandau,perfumery,51,53
Spandau,charity,51,53
Lichtenberg,tattoo,51,1275
Lichtenberg,stationery,51,581
Tempelhof-Schöneberg,outdoor,51,268
Neukölln,second_hand,51,776
Lichtenberg,bed,51,239
Tempelhof-Schöneberg,weapons,51,128
Charlottenburg-Wilmersdorf,helmet,51,74
Neukölln,paint,51,375
Lichtenberg,art,51,303
Lichtenberg,pet,51,334
Lichtenberg,shoes,51,756
Tempelhof-Schöneberg,ice_cream,51,379
Charlottenburg-Wilmersdorf,lottery,51,103
Charlottenburg-Wilmersdorf,tool_hire,51,74
Neukölln,musical_instrument,51,706
Charlottenburg-Wilmersdorf,electrical,51,91
Lichtenberg,e-cigarette,51,191
Spandau,copyshop,51,55
Lichtenberg,lottery,51,106
Charlottenburg-Wilmersdorf,rubber_stamps,51,73
Spandau,pawnbroker,51,53
Tempelhof-Schöneberg,camera,51,252
Spandau,bed,51,55
Neukölln,dairy,51,70
Tempelhof-Schöneberg,boutique,51,441
Treptow-Köpenick,houseware,50,200
Lichtenberg,alcohol,50,574
Steglitz-Zehlendorf,music,50,134
Spandau,hunting,50,56
Treptow-Köpenick,locksmith,50,160
Charlottenburg-Wilmersdorf,fishing,50,73
Tempelhof-Schöneberg,leather,50,211
Steglitz-Zehlendorf,party,50,122
Spandau,farm,50,52
Lichtenberg,houseware,50,293
Tempelhof-Schöneberg,estate_agent,50,467
Treptow-Köpenick,pet,50,202
Marzahn-Hellersdorf,cosmetics,50,114
Charlottenburg-Wilmersdorf,gas,50,146
Steglitz-Zehlendorf,umbrella,50,62
Lichtenberg,butcher,50,437
Lichtenberg,tobacco,50,243
Steglitz-Zehlendorf,video_games,50,93
Steglitz-Zehlendorf,camera,50,76
Treptow-Köpenick,rental,50,124
Charlottenburg-Wilmersdorf,chocolate,50,178
Tempelhof-Schöneberg,scooter,50,74
Steglitz-Zehlendorf,telecommunication,50,66
Steglitz-Zehlendorf,printer_ink,50,203
Lichtenberg,deli,50,835
Steglitz-Zehlendorf,frame,50,117
Steglitz-Zehlendorf,hairdresser_supply,50,138
Lichtenberg,dry_cleaning,50,159
Steglitz-Zehlendorf,spices,50,98
Charlottenburg-Wilmersdorf,massage_table,50,72
Treptow-Köpenick,wine,50,180
Lichtenberg,photo,50,219
Reinickendorf,electrical,50,259
Spandau,vacant,50,77
Treptow-Köpenick,car,50,726
Reinickendorf,art,49,172
Spandau,seafood,49,51
Charlottenburg-Wilmersdorf,psychic,49,71
Tempelhof-Schöneberg,money_lender,49,71
Lichtenberg,pastry,49,217
Steglitz-Zehlendorf,energy,49,60
Treptow-Köpenick,cosmetics,49,139
Spandau,plant_hire,49,51
Marzahn-Hellersdorf,outdoor,49,62
Tempelhof-Schöneberg,radiotechnics,49,141
Lichtenberg,confectionery,49,200
Neukölln,no,49,100
Spandau,music,49,51
Treptow-Köpenick,garden_centre,49,116
Neukölln,bathroom_furnishing,49,181
Neukölln,junkshop,49,67
Lichtenberg,furniture,49,661
Treptow-Köpenick,copyshop,49,247
Lichtenberg,general,48,76
Tempelhof-Schöneberg,gold_buyer,48,70
Friedrichshain-Kreuzberg,coffee_machines,48,146
Tempelhof-Schöneberg,haberdashery,48,101
Tempelhof-Schöneberg,glaziery,48,297
Lichtenberg,computer,48,236
Charlottenburg-Wilmersdorf,video,48,77
Mitte,religion,48,66
Lichtenberg,massage,48,1170
Steglitz-Zehlendorf,license_plates,48,59
Treptow-Köpenick,fabric,48,88
Lichtenberg,locksmith,48,347
Marzahn-Hellersdorf,computer,48,87
Neukölln,alcohol,48,721
Reinickendorf,fan,48,66
Steglitz-Zehlendorf,motorcycle_repair,48,157
Treptow-Köpenick,hardware,48,144
Steglitz-Zehlendorf,glaziery,48,56
Charlottenburg-Wilmersdorf,interior_decoration;furniture,48,71
Neukölln,electrical,48,209
Lichtenberg,funeral_directors,48,799
Lichtenberg,music,48,681
Lichtenberg,electronics,47,316
Lichtenberg,interior_decoration,47,464
Lichtenberg,erotic,47,62
Reinickendorf,seafood,47,88
Reinickendorf,doors,47,70
Lichtenberg,charity,47,262
Lichtenberg,telecommunication,47,109
Neukölln,lighting,47,247
Neukölln,music,47,1089
Charlottenburg-Wilmersdorf,ship_chandler,47,70
Neukölln,general,47,185
Steglitz-Zehlendorf,tyres,47,151
Neukölln,pawnbroker,47,174
Marzahn-Hellersdorf,dry_cleaning,47,90
Reinickendorf,bathroom_furnishing,47,70
Marzahn-Hellersdorf,toys,47,83
Neukölln,security,47,66
Friedrichshain-Kreuzberg,free,47,71
Treptow-Köpenick,mall,47,202
Mitte,frame,47,345
Neukölln,watches,47,150
Treptow-Köpenick,laundry,46,347
Mitte,boutique,46,193
Lichtenberg,collector,46,62
Reinickendorf,yes,46,240
Lichtenberg,bookmaker,46,159
Neukölln,health_food,46,76
Marzahn-Hellersdorf,pet_grooming,46,54
Lichtenberg,coffee,46,299
Lichtenberg,fabric,46,228
Neukölln,art,46,1212
Tempelhof-Schöneberg,wallpaper,46,70
Treptow-Köpenick,bookmaker,46,257
Tempelhof-Schöneberg,golf,46,69
Tempelhof-Schöneberg,massage_table,46,69
Reinickendorf,deli,46,227
Steglitz-Zehlendorf,games,46,100
Charlottenburg-Wilmersdorf,pasta,46,68
Mitte,estate_agent,46,151
Reinickendorf,appliance,46,206
Charlottenburg-Wilmersdorf,it,46,69
Neukölln,fuel,46,64
Tempelhof-Schöneberg,psychic,46,69
Charlottenburg-Wilmersdorf,wallpaper,45,67
Lichtenberg,nutrition_supplements,45,118
Reinickendorf,wool,45,81
Spandau,appliance,45,47
Neukölln,craft,45,378
Lichtenberg,video,45,100
Lichtenberg,wine,45,192
Reinickendorf,wine,45,136
Steglitz-Zehlendorf,baby_goods,45,150
Lichtenberg,growshop,45,52
Reinickendorf,fishing,45,66
Charlottenburg-Wilmersdorf,bbq,45,67
Lichtenberg,pottery,45,222
Mitte,flags,45,56
Steglitz-Zehlendorf,grocery,45,66
Lichtenberg,restaurant_supplies,45,52
Lichtenberg,scuba_diving,45,57
Treptow-Köpenick,ticket,45,168
Treptow-Köpenick,storage_rental,45,101
Marzahn-Hellersdorf,security,45,58
Charlottenburg-Wilmersdorf,swimming_pool,45,67
Treptow-Köpenick,electrical,45,81
Treptow-Köpenick,computer,45,241
Treptow-Köpenick,doityourself,45,172
Treptow-Köpenick,gift,44,235
Reinickendorf,pawnbroker,44,197
Lichtenberg,car_parts,44,159
Steglitz-Zehlendorf,fabric,44,197
Lichtenberg,musical_instrument,44,162
Steglitz-Zehlendorf,gold_buyer,44,53
Lichtenberg,leather,44,160
Reinickendorf,"Make-up, Prosthetics",44,62
Lichtenberg,perfumery,44,113
Treptow-Köpenick,watches,44,69
Marzahn-Hellersdorf,perfumery,44,60
Neukölln,glaziery,44,121
Treptow-Köpenick,sports,44,184
Lichtenberg,bag,44,53
Spandau,computer,44,55
Reinickendorf,kitchen,44,124
Tempelhof-Schöneberg,printing,43,66
Mitte,towing,43,54
Lichtenberg,health_food,43,50
Charlottenburg-Wilmersdorf,boom_barrier,43,65
Treptow-Köpenick,tattoo,43,298
Tempelhof-Schöneberg,umbrella,43,64
Lichtenberg,hairdresser_supply,43,51
Charlottenburg-Wilmersdorf,repair,43,126
Tempelhof-Schöneberg,juggling,43,66
Neukölln,cheese,43,204
Charlottenburg-Wilmersdorf,alteration,43,65
Friedrichshain-Kreuzberg,vacuum_cleaner,43,58
Friedrichshain-Kreuzberg,tiles,43,91
Tempelhof-Schöneberg,bbq,43,66
Steglitz-Zehlendorf,money_lender,43,51
Reinickendorf,motorcycle_repair,43,67
Neukölln,seafood,43,268
Steglitz-Zehlendorf,sewing,43,87
Friedrichshain-Kreuzberg,flooring,43,70
Marzahn-Hellersdorf,art,43,56
Tempelhof-Schöneberg,alteration,43,66
Lichtenberg,cannabis,43,202
Steglitz-Zehlendorf,wool,43,54
Reinickendorf,pastry,43,390
Marzahn-Hellersdorf,photo,42,98
Spandau,motorcycle_repair,42,47
Lichtenberg,free,42,49
Steglitz-Zehlendorf,wigs,42,82
Lichtenberg,tyres,42,133
Reinickendorf,watches,42,59
Neukölln,printer_ink,42,92
Steglitz-Zehlendorf,nutrition_supplements,42,71
Lichtenberg,glaziery,42,69
Reinickendorf,nutrition_supplements,42,64
Reinickendorf,convenience;copyshop,42,65
Tempelhof-Schöneberg,swimming_pool,42,74
Tempelhof-Schöneberg,religion,42,65
Mitte,water,42,58
Reinickendorf,pest_control,42,59
Mitte,security_materials,41,52
Treptow-Köpenick,health_food,41,69
Treptow-Köpenick,coffee,41,128
Treptow-Köpenick,confectionery,41,144
Reinickendorf,health_food,41,114
Marzahn-Hellersdorf,tyres,41,115
Mitte,household_linen,41,62
Lichtenberg,motorcycle,41,252
Steglitz-Zehlendorf,collector,41,212
Neukölln,computer_repair,41,58
Lichtenberg,sewing,41,48
Neukölln,collector,41,115
Reinickendorf,baby_goods,41,70
Marzahn-Hellersdorf,agrarian,41,53
Steglitz-Zehlendorf,swimming_pool,41,67
Mitte,toner,41,52
Neukölln,hifi,41,225
Neukölln,cannabis,41,114
Treptow-Köpenick,outdoor,40,66
Tempelhof-Schöneberg,scuba_diving,40,135
Spandau,tea;honey,40,42
Tempelhof-Schöneberg,interior_decoration;furniture,40,63
Charlottenburg-Wilmersdorf,fireplace,40,61
Reinickendorf,farm,40,67
Reinickendorf,vacant,40,1427
Lichtenberg,appliance,40,157
Treptow-Köpenick,tea,40,92
Lichtenberg,games,40,82
Tempelhof-Schöneberg,archive,40,58
Lichtenberg,baby_goods,40,48
Tempelhof-Schöneberg,water,40,63
Treptow-Köpenick,fishing,40,48
Tempelhof-Schöneberg,appliance;electronics,40,57
Neukölln,repair,40,82
Neukölln,nutrition_supplements,40,67
Neukölln,hookah,40,57
Marzahn-Hellersdorf,motorcycle,40,126
Friedrichshain-Kreuzberg,juggling,39,47
Lichtenberg,department_store,39,126
Tempelhof-Schöneberg,rubber_stamps,39,62
Steglitz-Zehlendorf,model,39,71
Tempelhof-Schöneberg,gold,39,62
Tempelhof-Schöneberg,license_plates,39,55
Spandau,tyres,39,45
Tempelhof-Schöneberg,copier,39,62
Tempelhof-Schöneberg,soap,39,56
Treptow-Köpenick,pet_grooming,39,46
Tempelhof-Schöneberg,clothes;toys,39,62
Treptow-Köpenick,motorcycle,39,90
Lichtenberg,camera,39,52
Treptow-Köpenick,yes,39,145
Mitte,general,39,70
Lichtenberg,model_railway,39,45
Neukölln,hairdresser_supply,39,56
Spandau,art,39,44
Neukölln,fabric,39,270
Neukölln,motorcycle_repair,39,89
Lichtenberg,pawnbroker,39,53
Reinickendorf,towing,39,63
Lichtenberg,weapons,39,46
Reinickendorf,model,39,57
Lichtenberg,car;car_repair,38,45
Mitte,wigs,38,109
Mitte,herbalist,38,121
Friedrichshain-Kreuzberg,pet_grooming,38,110
Lichtenberg,esoteric,38,50
Tempelhof-Schöneberg,no,38,82
Lichtenberg,outdoor,38,70
Lichtenberg,craft,38,84
Marzahn-Hellersdorf,telecommunication,38,57
Friedrichshain-Kreuzberg,security,38,47
Tempelhof-Schöneberg,auction,38,177
Mitte,it,38,50
Lichtenberg,ice_cream,38,138
Treptow-Köpenick,art,38,201
Lichtenberg,repair,38,67
Friedrichshain-Kreuzberg,tofu,38,47
Friedrichshain-Kreuzberg,haberdashery,37,43
Reinickendorf,video_games,37,104
Treptow-Köpenick,tailor,37,374
Steglitz-Zehlendorf,hookah,37,45
Treptow-Köpenick,greengrocer,37,150
Tempelhof-Schöneberg,souvenir,37,60
Treptow-Köpenick,second_hand,37,160
Lichtenberg,frame,37,76
Spandau,honey,37,38
Treptow-Köpenick,dry_cleaning,37,120
Mitte,bathroom_furnishing,36,140
Lichtenberg,dry_cleaning;laundry;tailor,36,41
Steglitz-Zehlendorf,fan,36,44
Reinickendorf,leatherworking,36,53
Neukölln,pet_grooming,36,45
Reinickendorf,erotic,36,74
Tempelhof-Schöneberg,coffee_roasting; confectionary,36,59
Neukölln,herbalist,36,46
Lichtenberg,boutique,36,44
Reinickendorf,security,36,124
Lichtenberg,tea,36,136
Treptow-Köpenick,tyres,36,53
Lichtenberg,antiques,36,123
Treptow-Köpenick,motorcycle_repair,36,58
Spandau,garden_centre,35,39
Lichtenberg,outpost,35,42
Treptow-Köpenick,perfumery,35,80
Tempelhof-Schöneberg,nuts,35,58
Tempelhof-Schöneberg,optician; boutique,35,58
Spandau,video_games,35,37
Tempelhof-Schöneberg,safe,35,58
Neukölln,grocery,35,51
Friedrichshain-Kreuzberg,growshop,35,50
Spandau,camera,35,37
Friedrichshain-Kreuzberg,gold,35,41
Tempelhof-Schöneberg,smart_home,35,58
Friedrichshain-Kreuzberg,computer_repair,35,41
Neukölln,pottery,35,219
Mitte,printer_ink,35,73
Spandau,lottery,35,37
Treptow-Köpenick,kitchen,35,141
Lichtenberg,farm,35,42
Treptow-Köpenick,trade,35,140
Treptow-Köpenick,bed,34,55
Marzahn-Hellersdorf,confectionery,34,46
Spandau,wine,34,39
Neukölln,storage_rental,34,101
